name,type,start_time,duration,"ack","address","read","data"
"I2C","data",10.0579095,8.07e-05,true,,,0x02
"I2C","data",10.057995,8.07e-05,true,,,0x3A
"I2C","data",10.0580805,8.07e-05,true,,,0x80
"I2C","data",10.058166,8.07e-05,true,,,0x18
"I2C","data",10.0582515,8.07e-05,true,,,0x71
"I2C","data",10.058337,8.07e-05,true,,,0x38
"I2C","data",10.0584225,8.07e-05,true,,,0x2D
"I2C","data",10.058508,8.07e-05,true,,,0x40
"I2C","data",10.0585935,8.07e-05,true,,,0x58
"I2C","data",10.058679,8.07e-05,false,,,0x2C
"I2C","stop",10.0587693,9.99999993e-08,,,,
"I2C","start",10.058774,1.00000001e-07,,,,
"I2C","address",10.0587835,8.07e-05,true,0x3F,false,
"I2C","data",10.058869,8.07e-05,true,,,0x15
"I2C","data",10.0589545,8.07e-05,true,,,0x40
"I2C","stop",10.0590448,1.00000001e-07,,,,
"I2C","start",10.0590496,9.99999993e-08,,,,
"I2C","address",10.059059,8.07e-05,true,0x3F,false,
"I2C","data",10.0591445,8.07e-05,true,,,0x27
"I2C","data",10.05923,8.07e-05,true,,,0x04
"I2C","stop",10.0593203,1.00000001e-07,,,,
"I2C","start",10.0593251,9.99999993e-08,,,,
"I2C","address",10.0593346,8.07e-05,true,0x3F,false,
"I2C","data",10.0594201,8.07e-05,true,,,0x14
"I2C","stop",10.0595103,1.00000001e-07,,,,
"I2C","start",10.0595151,9.99999993e-08,,,,
"I2C","address",10.0595246,8.07e-05,true,0x3F,true,
"I2C","data",10.0596101,8.07e-05,false,,,0x00
"I2C","stop",10.0597003,1.00000001e-07,,,,
"I2C","start",10.0597051,9.99999993e-08,,,,
"I2C","address",10.0597146,8.07e-05,true,0x3F,false,
"I2C","data",10.0598001,8.07e-05,true,,,0x14
"I2C","data",10.0598856,8.07e-05,true,,,0x10
"I2C","stop",10.0599759,1.00000001e-07,,,,
"I2C","start",10.0613564,1.00000001e-07,,,,
"I2C","address",10.0613659,8.07e-05,true,0x3F,false,
"I2C","data",10.0614514,8.07e-05,true,,,0x14
"I2C","stop",10.0615416,9.99999993e-08,,,,
"I2C","start",10.0615464,1.00000001e-07,,,,
"I2C","address",10.0615559,8.07e-05,true,0x3F,true,
"I2C","data",10.0616414,8.07e-05,false,,,0x00
"I2C","stop",10.0617316,9.99999993e-08,,,,
"I2C","start",10.0617364,1.00000001e-07,,,,
"I2C","address",10.0617459,8.07e-05,true,0x3F,false,
"I2C","data",10.0618314,8.07e-05,true,,,0x14
"I2C","stop",10.0619217,1.00000001e-07,,,,
"I2C","start",10.0619264,9.99999993e-08,,,,
"I2C","address",10.0619359,8.07e-05,true,0x3F,true,
"I2C","data",10.0620214,8.07e-05,false,,,0x00
"I2C","stop",10.0621117,9.99999993e-08,,,,
"I2C","start",10.0621165,9.99999993e-08,,,,
"I2C","address",10.0621259,8.07e-05,true,0x3F,false,
"I2C","data",10.0622114,8.07e-05,true,,,0x27
"I2C","data",10.0622969,8.07e-05,true,,,0xF1
"I2C","stop",10.0623872,9.99999993e-08,,,,
"I2C","start",10.062392,1.00000001e-07,,,,
"I2C","address",10.0624015,8.07e-05,true,0x3F,false,
"I2C","data",10.062487,8.07e-05,true,,,0x14
"I2C","stop",10.0625772,9.99999993e-08,,,,
"I2C","start",10.062582,9.99999993e-08,,,,
"I2C","address",10.0625915,8.07e-05,true,0x3F,true,
"I2C","data",10.062677,8.07e-05,false,,,0x00
"I2C","stop",10.0627673,9.99999993e-08,,,,
"I2C","start",10.062772,9.99999993e-08,,,,
"I2C","address",10.0627815,8.07e-05,true,0x3F,false,
"I2C","data",10.062867,8.07e-05,true,,,0x14
"I2C","data",10.0629525,8.07e-05,true,,,0x10
"I2C","stop",10.0630428,9.99999993e-08,,,,
"I2C","start",10.0643777,1.00000001e-07,,,,
"I2C","address",10.0643872,8.07e-05,true,0x3F,false,
"I2C","data",10.0644727,8.07e-05,true,,,0x14
"I2C","stop",10.0645629,9.99999993e-08,,,,
"I2C","start",10.0645677,1.00000001e-07,,,,
"I2C","address",10.0645772,8.07e-05,true,0x3F,true,
"I2C","data",10.0646627,8.07e-05,false,,,0x10
"I2C","stop",10.064753,1.00000001e-07,,,,
"I2C","start",10.0663613,9.99999993e-08,,,,
"I2C","address",10.0663708,8.07e-05,true,0x3F,false,
"I2C","data",10.0664563,8.07e-05,true,,,0x14
"I2C","stop",10.0665465,1.00000001e-07,,,,
"I2C","start",10.0665513,9.99999993e-08,,,,
"I2C","address",10.0665608,8.07e-05,true,0x3F,true,
"I2C","data",10.0666463,8.07e-05,false,,,0x10
"I2C","stop",10.0667365,1.00000001e-07,,,,
"I2C","start",10.0683754,9.99999993e-08,,,,
"I2C","address",10.0683849,8.07e-05,true,0x3F,false,
"I2C","data",10.0684704,8.07e-05,true,,,0x14
"I2C","stop",10.0685606,1.00000001e-07,,,,
"I2C","start",10.0685654,9.99999993e-08,,,,
"I2C","address",10.0685749,8.07e-05,true,0x3F,true,
"I2C","data",10.0686604,8.07e-05,false,,,0x10
"I2C","stop",10.0687507,9.99999993e-08,,,,
"I2C","start",10.0703593,9.99999993e-08,,,,
"I2C","address",10.0703688,8.06e-05,true,0x3F,false,
"I2C","data",10.0704543,8.06e-05,true,,,0x14
"I2C","stop",10.0705445,9.99999993e-08,,,,
"I2C","start",10.0705493,1.00000001e-07,,,,
"I2C","address",10.0705588,8.07e-05,true,0x3F,true,
"I2C","data",10.0706443,8.07e-05,false,,,0x10
"I2C","stop",10.0707345,9.99999993e-08,,,,
"I2C","start",10.0723733,9.99999993e-08,,,,
"I2C","address",10.0723828,8.07e-05,true,0x3F,false,
"I2C","data",10.0724683,8.07e-05,true,,,0x14
"I2C","stop",10.0725585,1.00000001e-07,,,,
"I2C","start",10.0725633,9.99999993e-08,,,,
"I2C","address",10.0725728,8.07e-05,true,0x3F,true,
"I2C","data",10.0726583,8.07e-05,false,,,0x10
"I2C","stop",10.0727485,1.00000001e-07,,,,
"I2C","start",10.0743569,1.00000001e-07,,,,
"I2C","address",10.0743664,8.07e-05,true,0x3F,false,
"I2C","data",10.0744519,8.07e-05,true,,,0x14
"I2C","stop",10.0745421,9.99999993e-08,,,,
"I2C","start",10.0745469,1.00000001e-07,,,,
"I2C","address",10.0745564,8.07e-05,true,0x3F,true,
"I2C","data",10.0746419,8.07e-05,false,,,0x00
"I2C","stop",10.0747322,1.00000001e-07,,,,
"I2C","start",10.0747369,1.00000001e-07,,,,
"I2C","address",10.0747464,8.07e-05,true,0x3F,false,
"I2C","data",10.0748319,8.07e-05,true,,,0x14
"I2C","stop",10.0749222,1.00000001e-07,,,,
"I2C","start",10.074927,9.99999993e-08,,,,
"I2C","address",10.0749365,8.07e-05,true,0x3F,true,
"I2C","data",10.075022,8.07e-05,false,,,0x00
"I2C","stop",10.0751122,1.00000001e-07,,,,
"I2C","start",10.075117,9.99999993e-08,,,,
"I2C","address",10.0751265,8.07e-05,true,0x3F,false,
"I2C","data",10.075212,8.07e-05,true,,,0x15
"I2C","stop",10.0753022,1.00000001e-07,,,,
"I2C","start",10.075307,9.99999993e-08,,,,
"I2C","address",10.0753165,8.07e-05,true,0x3F,true,
"I2C","data",10.075402,8.07e-05,true,,,0x45
"I2C","data",10.0754875,8.07e-05,true,,,0x00
"I2C","data",10.075573,8.07e-05,true,,,0x13
"I2C","data",10.0756585,8.07e-05,true,,,0x2B
"I2C","data",10.075744,8.07e-05,true,,,0x21
"I2C","data",10.0758295,8.07e-05,true,,,0x00
"I2C","data",10.075915,8.07e-05,true,,,0x00
"I2C","data",10.0760005,8.07e-05,true,,,0x1E
"I2C","data",10.076086,8.07e-05,true,,,0x00
"I2C","data",10.0761715,8.07e-05,true,,,0x00
"I2C","data",10.076257,8.07e-05,true,,,0x00
"I2C","data",10.0763425,8.07e-05,true,,,0xFD
"I2C","data",10.076428,8.07e-05,true,,,0x00
"I2C","data",10.0765135,8.07e-05,true,,,0x32
"I2C","data",10.076599,8.07e-05,true,,,0x4C
"I2C","data",10.0766845,8.07e-05,false,,,0x1E
"I2C","stop",10.0767748,9.99999993e-08,,,,
"I2C","start",10.0767795,9.99999993e-08,,,,
"I2C","address",10.076789,8.07e-05,true,0x3F,false,
"I2C","data",10.0768745,8.07e-05,true,,,0x15
"I2C","data",10.07696,8.07e-05,true,,,0x50
"I2C","stop",10.0770503,1.00000001e-07,,,,
"I2C","start",10.0770551,9.99999993e-08,,,,
"I2C","address",10.0770646,8.06e-05,true,0x3F,false,
"I2C","data",10.0771501,8.06e-05,true,,,0x27
"I2C","data",10.0772356,8.06e-05,true,,,0x04
"I2C","stop",10.0773258,9.99999993e-08,,,,
"I2C","start",10.0773306,9.99999993e-08,,,,
"I2C","address",10.0773401,8.07e-05,true,0x3F,false,
"I2C","data",10.0774256,8.07e-05,true,,,0x14
"I2C","stop",10.0775159,9.99999993e-08,,,,
"I2C","start",10.0775207,9.99999993e-08,,,,
"I2C","address",10.0775301,8.07e-05,true,0x3F,true,
"I2C","data",10.0776156,8.07e-05,false,,,0x00
"I2C","stop",10.0777059,9.99999993e-08,,,,
"I2C","start",10.0777107,9.99999993e-08,,,,
"I2C","address",10.0777202,8.07e-05,true,0x3F,false,
"I2C","data",10.0778057,8.07e-05,true,,,0x14
"I2C","data",10.0778912,8.07e-05,true,,,0x10
"I2C","stop",10.0779814,9.99999993e-08,,,,
"I2C","start",10.0793617,9.99999993e-08,,,,
"I2C","address",10.0793712,8.07e-05,true,0x3F,false,
"I2C","data",10.0794567,8.07e-05,true,,,0x14
"I2C","stop",10.079547,9.99999993e-08,,,,
"I2C","start",10.0795518,9.99999993e-08,,,,
"I2C","address",10.0795612,8.07e-05,true,0x3F,true,
"I2C","data",10.0796467,8.07e-05,false,,,0x00
"I2C","stop",10.079737,9.99999993e-08,,,,
"I2C","start",10.0797418,9.99999993e-08,,,,
"I2C","address",10.0797513,8.07e-05,true,0x3F,false,
"I2C","data",10.0798368,8.07e-05,true,,,0x14
"I2C","stop",10.079927,1.00000001e-07,,,,
"I2C","start",10.0799318,9.99999993e-08,,,,
"I2C","address",10.0799413,8.07e-05,true,0x3F,true,
"I2C","data",10.0800268,8.07e-05,false,,,0x00
"I2C","stop",10.080117,1.00000001e-07,,,,
"I2C","start",10.0801218,9.99999993e-08,,,,
"I2C","address",10.0801313,8.07e-05,true,0x3F,false,
"I2C","data",10.0802168,8.07e-05,true,,,0x27
"I2C","data",10.0803023,8.07e-05,true,,,0xF1
"I2C","stop",10.0803926,1.00000001e-07,,,,
"I2C","start",10.0803973,1.00000001e-07,,,,
"I2C","address",10.0804068,8.07e-05,true,0x3F,false,
"I2C","data",10.0804923,8.07e-05,true,,,0x14
"I2C","stop",10.0805826,1.00000001e-07,,,,
"I2C","start",10.0805874,9.99999993e-08,,,,
"I2C","address",10.0805968,8.07e-05,true,0x3F,true,
"I2C","data",10.0806823,8.07e-05,false,,,0x00
"I2C","stop",10.0807726,1.00000001e-07,,,,
"I2C","start",10.0807774,9.99999993e-08,,,,
"I2C","address",10.0807869,8.07e-05,true,0x3F,false,
"I2C","data",10.0808724,8.07e-05,true,,,0x14
"I2C","data",10.0809579,8.07e-05,true,,,0x10
"I2C","stop",10.0810481,9.99999993e-08,,,,
"I2C","start",10.0823522,9.99999993e-08,,,,
"I2C","address",10.0823617,8.07e-05,true,0x3F,false,
"I2C","data",10.0824472,8.07e-05,true,,,0x14
"I2C","stop",10.0825375,9.99999993e-08,,,,
"I2C","start",10.0825423,9.99999993e-08,,,,
"I2C","address",10.0825518,8.06e-05,true,0x3F,true,
"I2C","data",10.0826373,8.06e-05,false,,,0x10
"I2C","stop",10.0827275,9.99999993e-08,,,,
"I2C","start",10.0843665,9.99999993e-08,,,,
"I2C","address",10.084376,8.07e-05,true,0x3F,false,
"I2C","data",10.0844615,8.07e-05,true,,,0x14
"I2C","stop",10.0845518,9.99999993e-08,,,,
"I2C","start",10.0845566,9.99999993e-08,,,,
"I2C","address",10.084566,8.07e-05,true,0x3F,true,
"I2C","data",10.0846515,8.07e-05,false,,,0x10
"I2C","stop",10.0847418,9.99999993e-08,,,,
"I2C","start",10.086381,1.00000001e-07,,,,
"I2C","address",10.0863905,8.07e-05,true,0x3F,false,
"I2C","data",10.086476,8.07e-05,true,,,0x14
"I2C","stop",10.0865662,9.99999993e-08,,,,
"I2C","start",10.086571,1.00000001e-07,,,,
"I2C","address",10.0865805,8.07e-05,true,0x3F,true,
"I2C","data",10.086666,8.07e-05,false,,,0x10
"I2C","stop",10.0867563,1.00000001e-07,,,,
"I2C","start",10.0883646,9.99999993e-08,,,,
"I2C","address",10.0883741,8.07e-05,true,0x3F,false,
"I2C","data",10.0884596,8.07e-05,true,,,0x14
"I2C","stop",10.0885499,9.99999993e-08,,,,
"I2C","start",10.0885546,9.99999993e-08,,,,
"I2C","address",10.0885641,8.07e-05,true,0x3F,true,
"I2C","data",10.0886496,8.07e-05,false,,,0x10
"I2C","stop",10.0887399,9.99999993e-08,,,,
"I2C","start",10.0903786,1.00000001e-07,,,,
"I2C","address",10.0903881,8.07e-05,true,0x3F,false,
"I2C","data",10.0904736,8.07e-05,true,,,0x14
"I2C","stop",10.0905639,1.00000001e-07,,,,
"I2C","start",10.0905687,9.99999993e-08,,,,
"I2C","address",10.0905782,8.06e-05,true,0x3F,true,
"I2C","data",10.0906637,8.06e-05,false,,,0x10
"I2C","stop",10.0907539,1.00000001e-07,,,,
"I2C","start",10.092362,1.00000001e-07,,,,
"I2C","address",10.0923715,8.07e-05,true,0x3F,false,
"I2C","data",10.092457,8.07e-05,true,,,0x14
"I2C","stop",10.0925473,1.00000001e-07,,,,
"I2C","start",10.0925521,9.99999993e-08,,,,
"I2C","address",10.0925615,8.07e-05,true,0x3F,true,
"I2C","data",10.092647,8.07e-05,false,,,0x00
"I2C","stop",10.0927373,1.00000001e-07,,,,
"I2C","start",10.0927421,9.99999993e-08,,,,
"I2C","address",10.0927516,8.07e-05,true,0x3F,false,
"I2C","data",10.0928371,8.07e-05,true,,,0x14
"I2C","stop",10.0929273,1.00000001e-07,,,,
"I2C","start",10.0929321,9.99999993e-08,,,,
"I2C","address",10.0929416,8.07e-05,true,0x3F,true,
"I2C","data",10.0930271,8.07e-05,false,,,0x00
"I2C","stop",10.0931173,1.00000001e-07,,,,
"I2C","start",10.0931221,9.99999993e-08,,,,
"I2C","address",10.0931316,8.07e-05,true,0x3F,false,
"I2C","data",10.0932171,8.07e-05,true,,,0x15
"I2C","stop",10.0933074,9.99999993e-08,,,,
"I2C","start",10.0933121,9.99999993e-08,,,,
"I2C","address",10.0933216,8.07e-05,true,0x3F,true,
"I2C","data",10.0934071,8.07e-05,true,,,0x53
"I2C","data",10.0934926,8.07e-05,true,,,0x11
"I2C","data",10.0935781,8.07e-05,true,,,0x00
"I2C","data",10.0936636,8.07e-05,true,,,0x0A
"I2C","data",10.0937491,8.07e-05,true,,,0x20
"I2C","data",10.0938346,8.07e-05,true,,,0x20
"I2C","data",10.0939201,8.07e-05,true,,,0x20
"I2C","data",10.0940056,8.07e-05,true,,,0x20
"I2C","data",10.0940911,8.07e-05,true,,,0x20
"I2C","data",10.0941766,8.07e-05,true,,,0x20
"I2C","data",10.0942621,8.07e-05,true,,,0x00
"I2C","data",10.0943476,8.07e-05,true,,,0x00
"I2C","data",10.0944331,8.07e-05,true,,,0x00
"I2C","data",10.0945186,8.07e-05,true,,,0xFC
"I2C","data",10.0946041,8.07e-05,true,,,0x00
"I2C","data",10.0946896,8.07e-05,false,,,0x56
"I2C","stop",10.0947799,9.99999993e-08,,,,
"I2C","start",10.0947846,9.99999993e-08,,,,
"I2C","address",10.0947941,8.07e-05,true,0x3F,false,
"I2C","data",10.0948796,8.07e-05,true,,,0x15
"I2C","data",10.0949651,8.07e-05,true,,,0x60
"I2C","stop",10.0950554,1.00000001e-07,,,,
"I2C","start",10.0950602,1.00000001e-07,,,,
"I2C","address",10.0950697,8.06e-05,true,0x3F,false,
"I2C","data",10.0951552,8.06e-05,true,,,0x27
"I2C","data",10.0952407,8.06e-05,true,,,0x04
"I2C","stop",10.0953309,9.99999993e-08,,,,
"I2C","start",10.0953357,1.00000001e-07,,,,
"I2C","address",10.0953452,8.07e-05,true,0x3F,false,
"I2C","data",10.0954307,8.07e-05,true,,,0x14
"I2C","stop",10.0955209,1.00000001e-07,,,,
"I2C","start",10.0955257,1.00000001e-07,,,,
"I2C","address",10.0955352,8.07e-05,true,0x3F,true,
"I2C","data",10.0956207,8.07e-05,false,,,0x00
"I2C","stop",10.0957109,9.99999993e-08,,,,
"I2C","start",10.0957157,1.00000001e-07,,,,
"I2C","address",10.0957252,8.07e-05,true,0x3F,false,
"I2C","data",10.0958107,8.07e-05,true,,,0x14
"I2C","data",10.0958962,8.07e-05,true,,,0x10
"I2C","stop",10.0959865,9.99999993e-08,,,,
"I2C","start",10.0973672,9.99999993e-08,,,,
"I2C","address",10.0973767,8.07e-05,true,0x3F,false,
"I2C","data",10.0974622,8.07e-05,true,,,0x14
"I2C","stop",10.0975524,1.00000001e-07,,,,
"I2C","start",10.0975572,9.99999993e-08,,,,
"I2C","address",10.0975667,8.07e-05,true,0x3F,true,
"I2C","data",10.0976522,8.07e-05,false,,,0x00
"I2C","stop",10.0977425,9.99999993e-08,,,,
"I2C","start",10.0977472,9.99999993e-08,,,,
"I2C","address",10.0977567,8.07e-05,true,0x3F,false,
"I2C","data",10.0978422,8.07e-05,true,,,0x14
"I2C","stop",10.0979325,9.99999993e-08,,,,
"I2C","start",10.0979373,9.99999993e-08,,,,
"I2C","address",10.0979467,8.07e-05,true,0x3F,true,
"I2C","data",10.0980322,8.07e-05,false,,,0x00
"I2C","stop",10.0981225,9.99999993e-08,,,,
"I2C","start",10.0981273,9.99999993e-08,,,,
"I2C","address",10.0981368,8.07e-05,true,0x3F,false,
"I2C","data",10.0982223,8.07e-05,true,,,0x27
"I2C","data",10.0983078,8.07e-05,true,,,0xF1
"I2C","stop",10.098398,1.00000001e-07,,,,
"I2C","start",10.0984028,9.99999993e-08,,,,
"I2C","address",10.0984123,8.07e-05,true,0x3F,false,
"I2C","data",10.0984978,8.07e-05,true,,,0x14
"I2C","stop",10.098588,1.00000001e-07,,,,
"I2C","start",10.0985928,9.99999993e-08,,,,
"I2C","address",10.0986023,8.07e-05,true,0x3F,true,
"I2C","data",10.0986878,8.07e-05,false,,,0x00
"I2C","stop",10.0987781,9.99999993e-08,,,,
"I2C","start",10.0987828,9.99999993e-08,,,,
"I2C","address",10.0987923,8.07e-05,true,0x3F,false,
"I2C","data",10.0988778,8.07e-05,true,,,0x14
"I2C","data",10.0989633,8.07e-05,true,,,0x10
"I2C","stop",10.0990536,1.00000001e-07,,,,
"I2C","start",10.1003577,9.99999993e-08,,,,
"I2C","address",10.1003672,8.07e-05,true,0x3F,false,
"I2C","data",10.1004527,8.07e-05,true,,,0x14
"I2C","stop",10.1005429,9.99999993e-08,,,,
"I2C","start",10.1005477,9.99999993e-08,,,,
"I2C","address",10.1005572,8.07e-05,true,0x3F,true,
"I2C","data",10.1006427,8.07e-05,false,,,0x10
"I2C","stop",10.1007329,9.99999993e-08,,,,
"I2C","start",10.1023719,1.00000001e-07,,,,
"I2C","address",10.1023814,8.07e-05,true,0x3F,false,
"I2C","data",10.1024669,8.07e-05,true,,,0x14
"I2C","stop",10.1025572,1.00000001e-07,,,,
"I2C","start",10.1025619,1.00000001e-07,,,,
"I2C","address",10.1025714,8.07e-05,true,0x3F,true,
"I2C","data",10.1026569,8.07e-05,false,,,0x10
"I2C","stop",10.1027472,1.00000001e-07,,,,
"I2C","start",10.1043556,9.99999993e-08,,,,
"I2C","address",10.1043651,8.07e-05,true,0x3F,false,
"I2C","data",10.1044506,8.07e-05,true,,,0x14
"I2C","stop",10.1045409,9.99999993e-08,,,,
"I2C","start",10.1045457,1.00000001e-07,,,,
"I2C","address",10.1045551,8.07e-05,true,0x3F,true,
"I2C","data",10.1046406,8.07e-05,false,,,0x10
"I2C","stop",10.1047309,9.99999993e-08,,,,
"I2C","start",10.1063696,9.99999993e-08,,,,
"I2C","address",10.1063791,8.07e-05,true,0x3F,false,
"I2C","data",10.1064646,8.07e-05,true,,,0x14
"I2C","stop",10.1065549,9.99999993e-08,,,,
"I2C","start",10.1065597,9.99999993e-08,,,,
"I2C","address",10.1065692,8.06e-05,true,0x3F,true,
"I2C","data",10.1066547,8.06e-05,false,,,0x10
"I2C","stop",10.1067449,9.99999993e-08,,,,
"I2C","start",10.1083535,9.99999993e-08,,,,
"I2C","address",10.108363,8.07e-05,true,0x3F,false,
"I2C","data",10.1084485,8.07e-05,true,,,0x14
"I2C","stop",10.1085388,9.99999993e-08,,,,
"I2C","start",10.1085436,9.99999993e-08,,,,
"I2C","address",10.1085531,8.06e-05,true,0x3F,true,
"I2C","data",10.1086386,8.06e-05,false,,,0x10
"I2C","stop",10.1087288,9.99999993e-08,,,,
"I2C","start",10.1103676,9.99999993e-08,,,,
"I2C","address",10.1103771,8.06e-05,true,0x3F,false,
"I2C","data",10.1104626,8.06e-05,true,,,0x14
"I2C","stop",10.1105528,9.99999993e-08,,,,
"I2C","start",10.1105576,9.99999993e-08,,,,
"I2C","address",10.1105671,8.07e-05,true,0x3F,true,
"I2C","data",10.1106526,8.07e-05,false,,,0x00
"I2C","stop",10.1107428,9.99999993e-08,,,,
"I2C","start",10.1107476,9.99999993e-08,,,,
"I2C","address",10.1107571,8.07e-05,true,0x3F,false,
"I2C","data",10.1108426,8.07e-05,true,,,0x14
"I2C","stop",10.1109328,9.99999993e-08,,,,
"I2C","start",10.1109376,9.99999993e-08,,,,
"I2C","address",10.1109471,8.07e-05,true,0x3F,true,
"I2C","data",10.1110326,8.07e-05,false,,,0x00
"I2C","stop",10.1111229,9.99999993e-08,,,,
"I2C","start",10.1111276,1.00000001e-07,,,,
"I2C","address",10.1111371,8.07e-05,true,0x3F,false,
"I2C","data",10.1112226,8.07e-05,true,,,0x15
"I2C","stop",10.1113129,1.00000001e-07,,,,
"I2C","start",10.1113177,9.99999993e-08,,,,
"I2C","address",10.1113272,8.06e-05,true,0x3F,true,
"I2C","data",10.1114127,8.06e-05,true,,,0x47
"I2C","data",10.1114982,8.06e-05,true,,,0x32
"I2C","data",10.1115837,8.06e-05,true,,,0x34
"I2C","data",10.1116692,8.06e-05,true,,,0x38
"I2C","data",10.1117547,8.06e-05,true,,,0x0A
"I2C","data",10.1118402,8.06e-05,true,,,0x20
"I2C","data",10.1119257,8.06e-05,true,,,0x20
"I2C","data",10.1120111,8.07e-05,true,,,0x20
"I2C","data",10.1120966,8.07e-05,true,,,0x20
"I2C","data",10.1121821,8.07e-05,true,,,0x20
"I2C","data",10.1122676,8.07e-05,true,,,0x20
"I2C","data",10.1123531,8.07e-05,true,,,0x20
"I2C","data",10.1124386,8.07e-05,true,,,0x00
"I2C","data",10.1125241,8.07e-05,true,,,0x00
"I2C","data",10.1126096,8.07e-05,true,,,0x00
"I2C","data",10.1126951,8.07e-05,false,,,0xFF
"I2C","stop",10.1127854,9.99999993e-08,,,,
"I2C","start",10.1127902,1.00000001e-07,,,,
"I2C","address",10.1127997,8.07e-05,true,0x3F,false,
"I2C","data",10.1128852,8.07e-05,true,,,0x15
"I2C","data",10.1129707,8.07e-05,true,,,0x70
"I2C","stop",10.1130609,9.99999993e-08,,,,
"I2C","start",10.1130657,9.99999993e-08,,,,
"I2C","address",10.1130752,8.07e-05,true,0x3F,false,
"I2C","data",10.1131607,8.07e-05,true,,,0x27
"I2C","data",10.1132462,8.07e-05,true,,,0x04
"I2C","stop",10.1133364,1.00000001e-07,,,,
"I2C","start",10.1133412,9.99999993e-08,,,,
"I2C","address",10.1133507,8.07e-05,true,0x3F,false,
"I2C","data",10.1134362,8.07e-05,true,,,0x14
"I2C","stop",10.1135265,1.00000001e-07,,,,
"I2C","start",10.1135312,9.99999993e-08,,,,
"I2C","address",10.1135407,8.07e-05,true,0x3F,true,
"I2C","data",10.1136262,8.07e-05,false,,,0x00
"I2C","stop",10.1137165,9.99999993e-08,,,,
"I2C","start",10.1137213,9.99999993e-08,,,,
"I2C","address",10.1137307,8.07e-05,true,0x3F,false,
"I2C","data",10.1138162,8.07e-05,true,,,0x14
"I2C","data",10.1139017,8.07e-05,true,,,0x10
"I2C","stop",10.113992,1.00000001e-07,,,,
"I2C","start",10.1153726,9.99999993e-08,,,,
"I2C","address",10.1153821,8.07e-05,true,0x3F,false,
"I2C","data",10.1154676,8.07e-05,true,,,0x14
"I2C","stop",10.1155578,1.00000001e-07,,,,
"I2C","start",10.1155626,9.99999993e-08,,,,
"I2C","address",10.1155721,8.07e-05,true,0x3F,true,
"I2C","data",10.1156576,8.07e-05,false,,,0x00
"I2C","stop",10.1157479,9.99999993e-08,,,,
"I2C","start",10.1157526,9.99999993e-08,,,,
"I2C","address",10.1157621,8.07e-05,true,0x3F,false,
"I2C","data",10.1158476,8.07e-05,true,,,0x14
"I2C","stop",10.1159379,9.99999993e-08,,,,
"I2C","start",10.1159427,9.99999993e-08,,,,
"I2C","address",10.1159522,8.06e-05,true,0x3F,true,
"I2C","data",10.1160377,8.06e-05,false,,,0x00
"I2C","stop",10.1161279,1.00000001e-07,,,,
"I2C","start",10.1161327,1.00000001e-07,,,,
"I2C","address",10.1161422,8.07e-05,true,0x3F,false,
"I2C","data",10.1162277,8.07e-05,true,,,0x27
"I2C","data",10.1163132,8.07e-05,true,,,0xF1
"I2C","stop",10.1164034,1.00000001e-07,,,,
"I2C","start",10.1164082,9.99999993e-08,,,,
"I2C","address",10.1164177,8.07e-05,true,0x3F,false,
"I2C","data",10.1165032,8.07e-05,true,,,0x14
"I2C","stop",10.1165934,1.00000001e-07,,,,
"I2C","start",10.1165982,9.99999993e-08,,,,
"I2C","address",10.1166077,8.07e-05,true,0x3F,true,
"I2C","data",10.1166932,8.07e-05,false,,,0x00
"I2C","stop",10.1167835,1.00000001e-07,,,,
"I2C","start",10.1167882,9.99999993e-08,,,,
"I2C","address",10.1167977,8.07e-05,true,0x3F,false,
"I2C","data",10.1168832,8.07e-05,true,,,0x14
"I2C","data",10.1169687,8.07e-05,true,,,0x10
"I2C","stop",10.117059,1.00000001e-07,,,,
"I2C","start",10.1183633,9.99999993e-08,,,,
"I2C","address",10.1183728,8.07e-05,true,0x3F,false,
"I2C","data",10.1184583,8.07e-05,true,,,0x14
"I2C","stop",10.1185485,1.00000001e-07,,,,
"I2C","start",10.1185533,9.99999993e-08,,,,
"I2C","address",10.1185628,8.07e-05,true,0x3F,true,
"I2C","data",10.1186483,8.07e-05,false,,,0x10
"I2C","stop",10.1187386,9.99999993e-08,,,,
"I2C","start",10.1203771,9.99999993e-08,,,,
"I2C","address",10.1203866,8.07e-05,true,0x3F,false,
"I2C","data",10.1204721,8.07e-05,true,,,0x14
"I2C","stop",10.1205623,1.00000001e-07,,,,
"I2C","start",10.1205671,9.99999993e-08,,,,
"I2C","address",10.1205766,8.07e-05,true,0x3F,true,
"I2C","data",10.1206621,8.07e-05,false,,,0x10
"I2C","stop",10.1207524,9.99999993e-08,,,,
"I2C","start",10.122361,9.99999993e-08,,,,
"I2C","address",10.1223705,8.07e-05,true,0x3F,false,
"I2C","data",10.122456,8.07e-05,true,,,0x14
"I2C","stop",10.1225463,9.99999993e-08,,,,
"I2C","start",10.122551,1.00000001e-07,,,,
"I2C","address",10.1225605,8.07e-05,true,0x3F,true,
"I2C","data",10.122646,8.07e-05,false,,,0x10
"I2C","stop",10.1227363,1.00000001e-07,,,,
"I2C","start",10.124375,9.99999993e-08,,,,
"I2C","address",10.1243845,8.07e-05,true,0x3F,false,
"I2C","data",10.12447,8.07e-05,true,,,0x14
"I2C","stop",10.1245602,1.00000001e-07,,,,
